"","X.Intercept.","lgHz"
"l06:b02",2.75999750596392,-1.23999517035499
"l06:b03",2.73469332721851,-1.17360953570848
"l06:b04",2.87890997524911,-1.29253057091949
"l06:b05",3.01608870374984,-1.33456560068135
"l06:b06",2.94684603486545,-1.28657643313991
"l06:b07",2.9999288109827,-1.39740922706476
"l06:b08",2.88238291066012,-1.39472768485687
"l06:b09",3.11440238188874,-1.46170005088444
"l06:b10",3.12598174300532,-1.49539076602307
"l06:b11",3.22290472882877,-1.47347183253103
"l06:b12",3.17174157955482,-1.45931253723729
"l06:b13",3.26509784220164,-1.46470409493813
"l06:b14",2.9747059710404,-1.42341850272389
"l06:b15",3.11819118494013,-1.46557318149373
"l06:b16",3.00817892114791,-1.41460181361474
"l06:b17",3.17370571113297,-1.45301409617407
"l06:b18",2.96437709983524,-1.37006176548322
"l06:b19",3.09778827562185,-1.4551893968823
"l06:b20",3.10449212486784,-1.47186826214523
"l06:posttest",4.51503825852256,-1.82222314197577
"l06:pretest",3.89990239457895,-1.58228536971468
"l07:b01",2.58617910553432,-1.12270745573747
"l07:b02",2.42041997662648,-1.07522225044166
"l07:b03",2.39761371597847,-1.05438138234978
"l07:b04",2.16440527951717,-0.96468733133786
"l07:b05",2.56927164772054,-1.15098990705104
"l07:b06",2.5424232095737,-1.13896953994149
"l07:b07",2.62430515068561,-1.11417515037618
"l07:b08",2.36385879508913,-1.0481703398455
"l07:b09",2.61277289863186,-1.14390843477998
"l07:b10",2.44268724169082,-1.10504100018135
"l07:b11",2.33820849773657,-1.0597291068283
"l07:b12",2.68798375255075,-1.21646560674426
"l07:b13",2.48695996642966,-1.11881536695869
"l07:b14",2.37575097898637,-1.08960825579264
"l07:b15",2.52134683156244,-1.10619399072762
"l07:b16",2.2729530077913,-1.02290210553703
"l07:b17",2.55076381575978,-1.14146775251103
"l07:b18",2.47496201142171,-1.09046073874509
"l07:b19",2.65899340589579,-1.15289087591738
"l07:b20",2.49749138914729,-1.08640267019941
"l07:posttest",2.83740025603826,-1.17057603619449
"l07:pretest",2.5788976950623,-1.07909681670689
"l08:b01",3.13037190403157,-1.26571282769531
"l08:b02",3.08625780646804,-1.32332295100565
"l08:b03",3.23985210696195,-1.37275902600077
"l08:b04",3.57778363604727,-1.44454816797012
"l08:b05",3.25626265226044,-1.39081268939467
"l08:b06",3.28296066825243,-1.36170887384123
"l08:b07",3.0967981685271,-1.29464156027993
"l08:b08",3.25016911889778,-1.35031738109569
"l08:b09",3.17401704994199,-1.35282730188161
"l08:b10",2.95607440010313,-1.27082843389307
"l08:b11",3.1389092839989,-1.31459950285308
"l08:b12",2.96618693164941,-1.23698760083891
"l08:b13",2.99980940739421,-1.25301242111925
"l08:b14",2.98968872841785,-1.25128619064605
"l08:b15",3.02814606497537,-1.26599895632851
"l08:b16",3.15816222024638,-1.338943409774
"l08:b17",3.04923826793062,-1.28336254784343
"l08:b18",3.21693687941146,-1.30055192330139
"l08:b19",3.1685183808015,-1.31632352729931
"l08:b20",3.26064679113871,-1.34100688256285
"l08:posttest",2.95659393720679,-1.05900032528314
"l08:pretest",3.06646087429789,-1.27115359975724
"l09:b01",3.3181714661839,-1.24921677239229
"l09:b02",3.36724737311702,-1.30275378821736
"l09:b03",3.5822141648367,-1.42270806666784
"l09:b04",3.37535244544039,-1.27136925288491
"l09:b05",3.4527845881233,-1.36114220194632
"l09:b06",3.33011311237431,-1.34468927254225
"l09:b07",3.41799366174626,-1.39712314370901
"l09:b08",3.60294163844424,-1.48364866932063
"l09:b09",3.58186275165127,-1.47676197954548
"l09:b10",3.48271676312507,-1.39624074693299
"l09:b11",3.70074233770497,-1.49512677381498
"l09:b12",3.5437570344965,-1.4238129453188
"l09:b13",3.55711165199367,-1.45419508282915
"l09:b14",3.37852551593832,-1.38679670985659
"l09:b15",3.41482303467124,-1.38024156929718
"l09:b16",3.48837475865011,-1.37398139187523
"l09:b17",3.61631855906068,-1.47540407064131
"l09:b18",3.49610892967791,-1.41635499398842
"l09:b19",3.53954509068555,-1.45864521847797
"l09:b20",3.43762922390012,-1.41448137548736
"l09:posttest",4.42307589715688,-1.70574756357482
"l09:pretest",3.96707772039835,-1.56530173972742
"l10:b01",3.64903255071041,-1.3747387759651
"l10:b02",3.37418278152126,-1.26864267274751
"l10:b03",3.65419997001571,-1.46387868852232
"l10:b04",3.72203754765271,-1.47092568008494
"l10:b05",3.65347072372894,-1.45010200002273
"l10:b06",3.84323799169318,-1.51175303019021
"l10:b07",3.74955721777432,-1.4795799761459
"l10:b08",3.66349282434706,-1.45527954229007
"l10:b09",3.70322149901888,-1.50197423073601
"l10:b10",3.78724457388931,-1.49800717624675
"l10:b11",3.60387789450234,-1.44468255647246
"l10:b12",3.64628539324301,-1.45186313705042
"l10:b13",3.72199933164581,-1.47090582786869
"l10:b14",3.7654219879293,-1.48768016989516
"l10:b15",3.73492306046008,-1.47519687012589
"l10:b16",3.57998320720728,-1.43694457365864
"l10:b17",3.63552810218566,-1.4363651923116
"l10:b18",3.64849598893372,-1.44648825450653
"l10:b19",3.60150709186124,-1.40791266844562
"l10:b20",3.6198921559934,-1.42266257843073
"l10:posttest",3.44860485431093,-1.33541260139611
"l10:pretest",3.56122589506029,-1.40362294159524
"l11:b01",3.78656566562776,-1.49342093330691
"l11:b02",3.92028451202492,-1.53165347348473
"l11:b03",3.74363988394577,-1.46956442929289
"l11:b04",3.9259337001573,-1.53664741636995
"l11:b05",3.83885452662045,-1.52728300953316
"l11:b06",3.98216963063905,-1.55795466234701
"l11:b07",3.87355539401892,-1.56446688454946
"l11:b08",3.91691618219479,-1.52118895966075
"l11:b09",3.817291441248,-1.47429725230865
"l11:b10",3.87215590364156,-1.50896019802676
"l11:b11",3.92977907156389,-1.53351809597167
"l11:b12",3.71135008592452,-1.46703461185602
"l11:b13",3.69483615566893,-1.43198953838811
"l11:b14",3.63304830491743,-1.43054455182415
"l11:b15",3.7140135194143,-1.4424780803032
"l11:b16",3.66227928616717,-1.38396568794707
"l11:b17",3.54983821925456,-1.37502292170813
"l11:b18",3.93638838561662,-1.51958703639098
"l11:b19",3.84685042398596,-1.47173671216095
"l11:b20",3.70563427879131,-1.43725899177413
"l11:posttest",5.10188919577323,-1.78647863539592
"l11:pretest",4.74894092805217,-1.72433306995334
"l12:b01",2.63706394431606,-1.14979528944157
"l12:b02",2.75277128739933,-1.25561513104111
"l12:b03",2.70448849318107,-1.23848250444952
"l12:b04",2.83133607542982,-1.33346394968107
"l12:b05",2.71938353842475,-1.29301583260442
"l12:b06",3.0248634443033,-1.40535635632582
"l12:b07",2.74928197209617,-1.28267490246132
"l12:b08",2.73545713468646,-1.29575964538686
"l12:b09",2.78135627261018,-1.30892322760421
"l12:b10",2.65730698290402,-1.26012297672329
"l12:b11",2.78680739434436,-1.31171146471068
"l12:b12",2.74794911272633,-1.29487993655829
"l12:b13",2.87011280526014,-1.34709284770285
"l12:b14",2.72735525647254,-1.28083130202076
"l12:b15",2.85805045378331,-1.33708247404158
"l12:b16",2.79002439565546,-1.30618338533237
"l12:b17",2.70222436739534,-1.27628329803742
"l12:b18",2.65091260602689,-1.26121486545789
"l12:b19",2.66920270403539,-1.25031584395781
"l12:b20",2.68608923726474,-1.26504439633942
"l12:posttest",2.22293885256159,-1.01101635037147
"l12:pretest",2.06519984740618,-0.981209521473026
"l13:b01",3.03987825283395,-1.15239451528165
"l13:b02",3.16322172019008,-1.21419487949117
"l13:b03",3.15145772503759,-1.20390110588615
"l13:b04",2.99029525087521,-1.15047672312393
"l13:b05",3.10337606582785,-1.17869908939229
"l13:b06",3.16422930398781,-1.22875560011742
"l13:b07",2.93800586026671,-1.13272435799038
"l13:b08",3.13112402034946,-1.22119141809165
"l13:b09",3.11637144275525,-1.18825037374379
"l13:b10",3.00158575159399,-1.13172607716215
"l13:b11",3.07711764645902,-1.16661199227134
"l13:b12",3.07321556235587,-1.18142147814489
"l13:b13",3.1003334393847,-1.23466304586006
"l13:b14",2.93634578550809,-1.08680508220584
"l13:b15",3.01583299760965,-1.14876224928702
"l13:b16",2.94153165975131,-1.17260683207523
"l13:b17",2.98226550309558,-1.08515163149086
"l13:b18",3.23831572154662,-1.19100551379725
"l13:b19",3.06571043810534,-1.13352489198006
"l13:b20",3.18847520759812,-1.25684647218767
"l13:posttest",2.55315516186932,-1.00061197904416
"l13:pretest",2.72460353832928,-1.05555706854424
"l14:b01",1.99114317329594,-0.842020158754636
"l14:b02",1.95303393469007,-0.866397974709875
"l14:b03",2.16891111020093,-0.945699144861218
"l14:b04",1.95944278179833,-0.849266186559299
"l14:b05",1.88974652173635,-0.82247181225006
