Subject,Block,Condition,Group,Fr_Slope,Fr_Offset,Fr_R2,Cn_Slope,Cn_Offset,Cn_R2,Pr_Slope,Pr_Offset,Pr_R2,Occ_Slope,Occ_Offset,Occ_R2
30,6,practice,self,1.082290116,0.729514106,0.906426115,1.273231737,1.187650305,0.946149319,1.370197473,1.271850363,0.977039712,1.225958916,1.141022829,0.985839583
30,7,practice,self,1.050730486,0.697815788,0.879885068,1.323592426,1.22989362,0.946080632,1.28871573,1.169323103,0.945594683,1.313997008,1.208313969,0.988946985
30,8,practice,self,1.030913935,0.697482734,0.886095042,1.274730759,1.187185138,0.949490561,1.304349243,1.181246768,0.961201035,1.017890977,0.886702106,0.992822837
30,9,practice,self,1.013134921,0.733233867,0.755026235,1.384944599,1.341281239,0.928631114,1.39481596,1.314939849,0.935442875,1.298124323,1.210368266,0.966755931
30,10,practice,self,1.163155558,0.859787753,0.891195586,1.403976361,1.372437848,0.941112403,1.381167397,1.321114561,0.953930424,1.143066958,1.074804107,0.966136876
30,11,practice,self,1.066029074,0.734855741,0.863880826,1.367912034,1.309091849,0.939786152,1.322736472,1.256966816,0.953633897,1.179925399,1.109188247,0.981842862
30,12,practice,self,1.031079494,0.722098212,0.793005662,1.313551703,1.258977899,0.896219331,1.241411657,1.193566923,0.91586462,1.125283202,1.064177606,0.967881423
30,13,practice,self,0.970252598,0.660580084,0.779774348,1.292174992,1.243125405,0.915362995,1.170285866,1.10591393,0.910725927,1.221977021,1.127688451,0.981009023
30,14,practice,self,1.067612497,0.803101806,0.852909916,1.27289508,1.269523661,0.915688619,1.305437477,1.234321121,0.939492922,0.928130309,0.827079427,0.969380189
30,15,practice,self,1.133164117,0.808263224,0.878231054,1.417266173,1.35638371,0.924039571,1.355531286,1.284054164,0.930079951,1.260758109,1.175272986,0.973508477
30,16,practice,self,1.102378856,0.743883546,0.877246128,1.378106713,1.283803155,0.948803945,1.356880076,1.233972772,0.960237324,1.13320143,1.029455608,0.971586133
30,17,practice,self,1.151000142,0.850907152,0.835507145,1.425057376,1.385374637,0.920960713,1.311992429,1.280454671,0.925790538,1.23776377,1.149490134,0.988049238
30,18,practice,self,1.092783918,0.780903754,0.829019358,1.344320101,1.2747466,0.906238414,1.430275233,1.314759171,0.9399997,1.276564067,1.163520651,0.977525609
30,19,practice,self,0.975694977,0.71566621,0.712209953,1.144060515,1.145631814,0.799534456,1.167456508,1.094400994,0.861156652,1.007139753,0.831994651,0.967798002
30,20,practice,self,0.989808354,0.733127406,0.810273152,1.100207469,1.101690819,0.887449222,1.274674621,1.212280438,0.957480916,1.190501398,1.132797412,0.984880182
30,NA,post,self,1.11034791,0.799162254,0.920922272,0.992435191,0.830030253,0.927193549,1.071006835,0.92262945,0.94214124,1.106729905,0.955856404,0.967764421
30,NA,pre,self,1.009908509,0.526783664,0.89596364,1.204563606,0.9742501,0.93142651,1.268252158,1.072771205,0.973059195,1.388579438,1.240506896,0.987305643
1,1,practice,yoked,1.065594792,1.101227279,0.784305372,1.468961228,1.5437913,0.991470107,1.797288523,1.771390684,0.995843131,1.771492702,1.754409763,0.995021485
1,2,practice,yoked,1.31808597,1.28990415,0.916022268,1.676668158,1.708707724,0.996988452,1.866874138,1.834744562,0.995177414,1.77492872,1.805396499,0.991630852
1,3,practice,yoked,1.227405298,1.119621137,0.967494576,1.631352739,1.652888822,0.996938833,1.795020428,1.752806225,0.995730166,1.718075729,1.742751241,0.99509529
1,4,practice,yoked,1.492132043,1.458294707,0.949712808,1.626787278,1.661321159,0.995701865,1.863642801,1.846332578,0.995794552,1.77549351,1.798237406,0.996674331
1,5,practice,yoked,1.571198326,1.430507884,0.99159427,1.649482476,1.695086734,0.995729535,1.758406791,1.736940942,0.99766876,1.711521774,1.751271856,0.995638322
1,6,practice,yoked,1.559493868,1.411530693,0.993363447,1.576387313,1.598606604,0.995891322,1.830966862,1.77224499,0.996171517,1.82923061,1.851123069,0.987790089
1,7,practice,yoked,1.294078074,1.18839565,0.976204781,1.42512204,1.472141597,0.992887549,1.786241756,1.749407576,0.990739095,1.693049443,1.690699229,0.992908126
1,8,practice,yoked,1.326633761,1.23475178,0.968573587,1.511039551,1.594031198,0.992567127,1.846794144,1.850233854,0.994805437,1.831145968,1.855040943,0.994477768
1,9,practice,yoked,1.491576068,1.353962693,0.984140623,1.668477293,1.664344571,0.993864041,1.820828286,1.736859378,0.997716047,1.73050631,1.669223901,0.998400222
1,10,practice,yoked,1.614128977,1.540093886,0.969040336,1.617123848,1.63461905,0.995431243,1.897511984,1.867262036,0.995368639,1.818538656,1.835879909,0.997801297
1,11,practice,yoked,1.610953153,1.536826726,0.939385956,1.619041176,1.650284083,0.991554589,1.926788235,1.887520756,0.995933299,1.862066174,1.879436732,0.986623695
1,12,practice,yoked,1.453648337,1.355487519,0.996419984,1.455410044,1.507695019,0.994549127,1.651285761,1.609732398,0.984914715,1.711297625,1.704877517,0.989239172
1,13,practice,yoked,1.409349509,1.329076056,0.940731636,1.493679743,1.448160445,0.993088554,1.858857811,1.784417796,0.98995474,1.78245467,1.753040287,0.992240177
1,14,practice,yoked,1.526166149,1.45959022,0.93750703,1.576284383,1.58391709,0.993714899,1.781757581,1.713264807,0.995228267,1.722734772,1.701359532,0.990499892
1,15,practice,yoked,1.606587685,1.435050496,0.989672921,1.623450143,1.651389734,0.995095422,1.833210605,1.802773108,0.996579467,1.718231303,1.707232011,0.995721343
1,16,practice,yoked,1.513403156,1.396011111,0.993027738,1.73164628,1.748663948,0.996617823,1.849530706,1.7944897,0.996855285,1.787080203,1.799227884,0.988317389
1,17,practice,yoked,1.606339478,1.418717193,0.993940621,1.675410358,1.646045083,0.993873283,1.814719126,1.719094888,0.992725295,1.778501714,1.759321019,0.994617435
1,18,practice,yoked,1.438736336,1.328600385,0.971940401,1.661238208,1.68442383,0.994843991,1.808655476,1.777427171,0.993721904,1.74888733,1.766378889,0.99228847
1,19,practice,yoked,1.397695601,1.256187013,0.980823749,1.62944509,1.630498551,0.991210757,1.740112289,1.699133407,0.995038894,1.830753922,1.846674181,0.987487949
1,20,practice,yoked,1.400917336,1.29433287,0.979881936,1.741422009,1.763631636,0.992464312,1.951273285,1.945512421,0.990867189,1.846006007,1.870428349,0.99151584
1,NA,post,yoked,1.48711143,1.423995199,0.997781687,1.571751843,1.534081132,0.992451779,1.785336932,1.691744365,0.995363592,1.611682601,1.54553916,0.991406861
1,NA,pre,yoked,1.602594973,1.457201562,0.992205506,1.674460064,1.664358478,0.996440496,1.713061845,1.653210677,0.996399311,1.505839521,1.507862865,0.989278967
2,1,practice,yoked,1.459018258,1.611358383,0.994750145,1.525802542,1.721474805,0.996368957,1.447193877,1.579603858,0.991297682,1.553877704,1.650182794,0.992972064
2,2,practice,yoked,1.405981634,1.324609495,0.989098399,1.661844334,1.68716435,0.996350418,1.660429478,1.670066612,0.988655395,1.696697139,1.762886798,0.985502421
2,3,practice,yoked,1.428866866,1.39850115,0.995707424,1.658329032,1.776019605,0.993607393,1.605606012,1.678886034,0.993230705,1.677113065,1.784140961,0.993634385
2,4,practice,yoked,1.536014245,1.428375536,0.995810018,1.680512133,1.747429551,0.997519881,1.701060482,1.751299739,0.996443869,1.715225945,1.810795082,0.993588678
2,5,practice,yoked,1.559063224,1.433839464,0.999022585,1.752773118,1.789086445,0.997258098,1.733476005,1.748402971,0.997779276,1.762512085,1.809844822,0.995779872
2,6,practice,yoked,1.475892788,1.365445671,0.998103569,1.700349643,1.757149254,0.997695203,1.741513182,1.736969233,0.992457038,1.723437238,1.781525538,0.992600859
2,7,practice,yoked,1.494680758,1.405473139,0.997528599,1.542759808,1.628864818,0.99656394,1.546355154,1.578856991,0.997204682,1.612096676,1.67840539,0.992723798
2,8,practice,yoked,1.497783212,1.378741773,0.996227765,1.679619437,1.7249683,0.995052602,1.655755014,1.642275165,0.992147101,1.697241833,1.767419533,0.980705986
2,9,practice,yoked,1.622761914,1.516994999,0.995854426,1.839720384,1.910241567,0.99334488,1.794818466,1.800254675,0.996917377,1.766211461,1.81061548,0.988507433
2,10,practice,yoked,1.525343537,1.431728634,0.995384169,1.680956855,1.715372086,0.992956074,1.659471368,1.686730006,0.989629623,1.702744302,1.785317447,0.990042035
2,11,practice,yoked,1.476626175,1.34945629,0.997452629,1.662507652,1.697040925,0.995981298,1.543667492,1.579357697,0.975209024,1.567478568,1.654659721,0.985838938
2,12,practice,yoked,1.538683648,1.425276555,0.993885057,1.709222834,1.784943217,0.993107422,1.704836729,1.696274625,0.99559736,1.663213064,1.738398383,0.986904109
2,13,practice,yoked,1.449756862,1.334866459,0.987120174,1.726006859,1.789092386,0.98562953,1.648805004,1.69603051,0.993108524,1.686998971,1.75928538,0.99577061
2,14,practice,yoked,1.342422372,1.214624533,0.99213905,1.454397023,1.497124436,0.99732206,1.419633397,1.460600143,0.984455994,1.532850891,1.611045577,0.990624707
2,15,practice,yoked,1.501442844,1.317770712,0.992995881,1.648909424,1.651521242,0.991167979,1.64758909,1.629833218,0.988209606,1.675699208,1.741860273,0.986825467
2,16,practice,yoked,1.463536759,1.340824013,0.980415109,1.711171723,1.770408131,0.987430222,1.733028535,1.766468858,0.985134176,1.728352938,1.827445388,0.982591414
2,17,practice,yoked,1.367861072,1.24926737,0.989659285,1.416557161,1.492180213,0.99195006,1.65787781,1.683684145,0.986593153,1.728565898,1.805861766,0.991823388
2,18,practice,yoked,1.508348361,1.357897779,0.991933521,1.640839262,1.688718695,0.993342649,1.618091192,1.625114976,0.978035308,1.671255668,1.740171351,0.983573055
2,19,practice,yoked,1.434560834,1.323854837,0.997134351,1.614434568,1.674047556,0.99355912,1.632846742,1.636469837,0.994480577,1.675026444,1.756407185,0.988108473
2,20,practice,yoked,1.435115104,1.371856678,0.955964811,1.83245246,1.94166386,0.994339733,1.644319054,1.697811773,0.992425666,1.683068352,1.742442432,0.988212259
2,NA,post,yoked,1.106393528,1.096007795,0.95246783,1.488807828,1.496370423,0.975651738,1.332856979,1.396263104,0.935995383,1.268251857,1.287594623,0.928790809
2,NA,pre,yoked,1.033534521,0.92464453,0.98439549,1.470740781,1.400024455,0.985906265,1.481776929,1.375351572,0.974354428,1.430388455,1.370601572,0.990947194
3,1,practice,yoked,0.631018324,0.581372524,0.540654736,1.227430315,1.306613957,0.924158342,1.559013252,1.553568788,0.976644119,1.552783741,1.594353815,0.984657409
3,2,practice,yoked,1.006700486,0.848925075,0.884816753,1.352371187,1.376828679,0.970757826,1.548525328,1.536268873,0.996415939,1.485610732,1.542601493,0.994621849
3,3,practice,yoked,0.759234179,0.704083221,0.740012165,1.173332321,1.20622936,0.976053507,1.425295252,1.423660238,0.994116502,1.461639997,1.527901289,0.991559062
3,4,practice,yoked,0.739305968,0.587689618,0.933490715,1.477416056,1.479314822,0.990089218,1.551455915,1.510723723,0.996811175,1.525857183,1.569442938,0.991102845
3,5,practice,yoked,1.028558046,0.775441414,0.972572034,1.612793096,1.576386627,0.996961672,1.671270686,1.617760636,0.998001479,1.552689012,1.570531772,0.98923289
3,6,practice,yoked,1.007243781,0.879791204,0.881906801,1.610785567,1.576206199,0.997791909,1.662202779,1.601576928,0.998218082,1.539938516,1.565309201,0.995873
3,7,practice,yoked,1.39622158,1.150221079,0.965102621,1.589585055,1.51225002,0.998258004,1.685668829,1.63295486,0.997902348,1.585154833,1.611486138,0.992811937
3,8,practice,yoked,1.041346068,0.888049419,0.864478352,1.539058752,1.517494544,0.978877959,1.533120861,1.454520708,0.997330578,1.460988494,1.478349713,0.994992505
3,9,practice,yoked,1.461301652,1.223231894,0.986995321,1.751383218,1.665079625,0.995580149,1.78769597,1.71655177,0.997268598,1.653579951,1.657284482,0.992910545
3,10,practice,yoked,1.324955606,1.092648611,0.97410551,1.519890886,1.496801403,0.985947612,1.569165035,1.546161559,0.990593171,1.482168527,1.535296705,0.995049173
3,11,practice,yoked,1.326949274,1.061902556,0.940398859,1.549401227,1.49085511,0.987272951,1.578480917,1.496005106,0.991999489,1.575760464,1.588710133,0.992048383
3,12,practice,yoked,0.813994782,0.681361609,0.668849344,1.311009258,1.289416344,0.978868838,1.529792842,1.508817047,0.991133136,1.521903623,1.558243031,0.995468914
3,13,practice,yoked,0.74894397,0.623882817,0.576372655,1.571316175,1.550569881,0.986041264,1.696397359,1.661198123,0.989273828,1.489793136,1.529760816,0.97939805
3,14,practice,yoked,1.060554185,0.850196981,0.889042825,1.54936686,1.488268094,0.983430087,1.494210373,1.432069673,0.98571492,1.423664933,1.456545113,0.967123325
3,15,practice,yoked,1.330297924,1.175310652,0.971086258,1.637882835,1.657791576,0.988916083,1.500626659,1.485559211,0.997008316,1.381710326,1.451287359,0.991331135
3,16,practice,yoked,1.538601308,1.305523605,0.966371534,1.741068181,1.730927859,0.98071392,1.35727783,1.250395365,0.983188888,1.320315108,1.25964041,0.980890399
3,17,practice,yoked,0.869973207,0.725591156,0.784199633,1.473940925,1.447318121,0.985513135,1.593595967,1.555532995,0.993270344,1.631685034,1.663672241,0.995238659
3,18,practice,yoked,0.878768143,0.721734934,0.755062255,1.570167178,1.528235927,0.992386287,1.489155289,1.439267085,0.993964855,1.430622972,1.443370755,0.990627215
3,19,practice,yoked,1.382022957,1.187458097,0.946834373,1.607229956,1.609032866,0.97924831,1.641378355,1.608088345,0.99702272,1.59333905,1.626729917,0.994519613
3,20,practice,yoked,0.824099331,0.740718416,0.789768348,1.39553342,1.430955995,0.981827847,1.594430628,1.57894937,0.991392502,1.539955848,1.570206579,0.993978534
3,NA,post,yoked,1.374484614,1.461863984,0.994874432,1.533653615,1.468557195,0.994715744,1.504607839,1.422043451,0.994754021,1.185145196,1.192142234,0.992628762
3,NA,pre,yoked,0.993130305,0.747746455,0.970422627,1.41019813,1.32522143,0.988272749,1.497822462,1.409539843,0.984529312,1.533648014,1.58717037,0.991132905
4,1,practice,yoked,1.670658899,1.73009741,0.978280884,1.965804623,2.083875735,0.982712205,1.98471027,2.06730705,0.996628976,1.761945421,1.898046963,0.990566259
4,2,practice,yoked,1.842505703,1.885721048,0.980095622,2.032858798,2.121477039,0.993351223,2.078313926,2.144229022,0.998301188,1.863109134,1.986310564,0.997098523
4,3,practice,yoked,1.734618267,1.727276237,0.982079333,2.06260675,2.160338953,0.991991795,2.051638947,2.128118624,0.995468791,1.80913138,1.927881005,0.995964609
4,4,practice,yoked,1.661881703,1.648581793,0.98449806,2.047658407,2.167792304,0.992486516,2.087429471,2.200070836,0.996376699,1.79346931,1.967924273,0.994327133
4,5,practice,yoked,1.6309136,1.583097237,0.983722658,1.936644086,2.020373743,0.988559439,1.993705799,2.060796977,0.996494092,1.796985264,1.905097754,0.986735146
4,6,practice,yoked,1.660672895,1.620523029,0.986706711,2.014416346,2.096888102,0.988783143,2.062317298,2.113006994,0.992467318,1.809960227,1.923170269,0.99649818
4,7,practice,yoked,1.797732677,1.74636741,0.982485314,2.06880622,2.149005984,0.989720293,2.108760289,2.171407334,0.997394254,1.796353552,1.896393819,0.997718236
4,8,practice,yoked,1.728087613,1.733590487,0.967920686,2.029246312,2.127841306,0.985855216,2.022616277,2.085062005,0.99463884,1.784884329,1.896455162,0.990834254
4,9,practice,yoked,1.552537971,1.497566914,0.979199326,1.982824738,2.056717774,0.981563125,2.023469616,2.088439256,0.994697887,1.743713917,1.869168881,0.995979338
4,10,practice,yoked,1.664352579,1.663163597,0.96711282,2.128655669,2.26177954,0.972604033,2.151765875,2.204354718,0.997977375,1.865480508,1.970494974,0.995640585
4,11,practice,yoked,1.704679941,1.674134554,0.98148095,2.04435864,2.166804547,0.984715064,2.010977276,2.07721667,0.997013509,1.715600336,1.843956353,0.994735245
4,12,practice,yoked,1.654830477,1.677435118,0.949620583,1.982048049,2.086847475,0.977627501,2.028529178,2.108416245,0.997210239,1.706468566,1.834165186,0.997464052
4,13,practice,yoked,1.682651121,1.644784549,0.981312268,2.044716434,2.135219991,0.987571681,2.07052405,2.144862976,0.996724062,1.808807471,1.933025287,0.98702047
4,14,practice,yoked,1.602413689,1.527010819,0.981324288,1.996917328,2.057074779,0.984470836,2.120071009,2.165334876,0.991464731,1.768086967,1.886138072,0.997069856
4,15,practice,yoked,1.661058653,1.618347571,0.969004839,2.038279903,2.109068941,0.987258266,2.011108174,2.060984769,0.995033401,1.781912598,1.894890109,0.986985104
4,16,practice,yoked,1.861240319,1.781057063,0.990166555,2.024424463,2.069581848,0.982586599,2.13372005,2.171242138,0.992632546,1.840904409,1.918158543,0.996079549
4,17,practice,yoked,1.813894709,1.766187711,0.988958745,2.081419901,2.184633897,0.987160906,2.051096814,2.130277353,0.993190011,1.838742188,1.980563065,0.998247169
4,18,practice,yoked,1.914422742,1.887125366,0.993369204,2.069989735,2.182966731,0.988904393,2.086627308,2.181948723,0.992620521,1.78479109,1.910844177,0.990202711
4,19,practice,yoked,1.768948199,1.717147908,0.990097568,2.053006355,2.15001673,0.982569037,2.019595198,2.109797071,0.994199384,1.719371968,1.85248966,0.994775025
4,20,practice,yoked,1.788759466,1.732384886,0.983661102,2.054116228,2.140194193,0.986865341,2.063148378,2.125199068,0.992656594,1.756818819,1.885146877,0.993263963
4,NA,post,yoked,1.593907455,1.743435793,0.973776095,1.902070674,1.99097249,0.991346236,1.792287724,1.879335271,0.993550932,1.521319516,1.720079089,0.988492331
4,NA,pre,yoked,1.915696345,1.895738028,0.99488718,2.107636249,2.186280834,0.991154173,1.884813154,1.975872436,0.984851927,1.722275852,1.896772441,0.992733943
5,1,practice,yoked,0.418410983,0.399496415,0.501759833,1.212273239,1.224045895,0.985490167,1.518793315,1.479868355,0.990874314,1.682613738,1.626590992,0.986520356
5,2,practice,yoked,0.683050422,0.61683153,0.820251878,1.368499041,1.371735189,0.99755266,1.517712045,1.473777412,0.997502745,1.511060202,1.405322685,0.972512293
5,3,practice,yoked,0.647082092,0.553056322,0.857580903,1.342639254,1.338603269,0.997250221,1.486385277,1.434618125,0.991361999,1.45553817,1.389446292,0.991035604
5,4,practice,yoked,0.792655361,0.694737627,0.876766564,1.371661018,1.381172373,0.994391568,1.501434293,1.459757703,0.99194771,1.398100854,1.334853354,0.97606251
5,5,practice,yoked,0.92547043,0.789898189,0.947529935,1.451702351,1.412271614,0.984348828,1.532814288,1.484401183,0.98693913,1.49941886,1.440596574,0.993502453
5,6,practice,yoked,0.962907744,0.849928885,0.964719918,1.422636753,1.418272747,0.989175305,1.609042515,1.560951096,0.987790257,1.633409826,1.54584911,0.997456283
5,7,practice,yoked,0.856318284,0.718764958,0.918729782,1.41776719,1.384493985,0.998055916,1.556614373,1.467914986,0.996716844,1.599206689,1.478530348,0.996374666
5,8,practice,yoked,1.050549496,0.887412454,0.972697687,1.527074719,1.463451286,0.992247455,1.684612319,1.618922999,0.994693843,1.565022178,1.489868463,0.994170484
5,9,practice,yoked,1.148105501,0.952578977,0.987494816,1.615892031,1.537383678,0.995942958,1.711240088,1.598144596,0.995453804,1.65021837,1.502202501,0.992353979
5,10,practice,yoked,1.306589746,1.12715786,0.995192006,1.809990777,1.757923738,0.994806903,1.822988916,1.710667799,0.997320853,1.618212522,1.483059549,0.993266651
5,11,practice,yoked,0.908131179,0.750030408,0.96194621,1.419721535,1.395053668,0.990544625,1.600806113,1.523643724,0.986901994,1.615354739,1.495846595,0.992065506
5,12,practice,yoked,0.884559715,0.717790783,0.966350703,1.286653199,1.256938694,0.987542573,1.551856237,1.44701325,0.991651123,1.694949211,1.525493667,0.991833832
5,13,practice,yoked,0.975616334,0.843414521,0.960039407,1.387235488,1.391626389,0.988537533,1.591358283,1.536154027,0.986821028,1.754998873,1.623159576,0.996290981
5,14,practice,yoked,1.142962619,0.974070514,0.989773027,1.476255282,1.472918267,0.991642436,1.658549708,1.595025874,0.977351728,1.682249265,1.549072818,0.963163913
5,15,practice,yoked,0.870304512,0.664693824,0.89334381,1.449858504,1.394173655,0.992029974,1.567302416,1.470669088,0.983593913,1.623730578,1.47610371,0.966722955
5,16,practice,yoked,0.952389926,0.781988205,0.958944416,1.334314029,1.314329286,0.981699641,1.572673863,1.494172654,0.990306036,1.677373855,1.552824811,0.994829071
5,17,practice,yoked,0.85708311,0.663890007,0.838958229,1.579793101,1.527458532,0.988429169,1.711611691,1.621935591,0.985169689,1.69918557,1.555904453,0.993700743
5,18,practice,yoked,1.129388354,0.983231982,0.964511316,1.5390449,1.534237926,0.989519476,1.687014741,1.637238849,0.994207739,1.618905912,1.519862074,0.989199397
5,19,practice,yoked,1.008422563,0.857365529,0.940050437,1.657211838,1.614918567,0.993291143,1.800925284,1.713266066,0.99093788,1.768643719,1.647986801,0.991798273
5,20,practice,yoked,0.896477404,0.764188627,0.946315688,1.408745939,1.39991429,0.991944394,1.60646805,1.539048128,0.990217806,1.629683907,1.521937315,0.990629759
5,NA,post,yoked,1.08081665,1.132309853,0.987889566,1.353336479,1.445154063,0.988435194,1.524605329,1.61403542,0.979846217,1.60901084,1.78715419,0.928848683
5,NA,pre,yoked,0.455247709,0.373127006,0.745846621,1.162486752,1.151254149,0.983025519,1.319692065,1.335797254,0.938821945,1.51281455,1.646341996,0.9486717
6,1,practice,yoked,0.515728545,-0.0525965,0.773231226,0.99452343,0.639611769,0.943557459,1.235406772,1.000720198,0.985444445,1.327947048,1.157327396,0.980160159
6,2,practice,yoked,0.502656739,-0.05739746,0.771671257,1.049441648,0.701693019,0.965396103,1.290534455,1.06136675,0.986278256,1.243000842,1.126168198,0.969183829
6,3,practice,yoked,0.47023678,-0.104167157,0.743114772,1.076874445,0.722967232,0.958280225,1.256491805,1.046712005,0.984530137,1.171844106,1.093796468,0.970458941
6,4,practice,yoked,0.389122822,-0.177643927,0.523599507,1.089141174,0.731354561,0.959635629,1.329844899,1.099841859,0.995309575,1.28058573,1.150294476,0.982357129
6,5,practice,yoked,0.370089735,-0.159159234,0.530130587,1.003146366,0.642652366,0.970974461,1.334810753,1.118776949,0.988772371,1.316480731,1.187084044,0.968970737
6,6,practice,yoked,0.545486294,0.009726951,0.749028523,1.144014931,0.812540669,0.953094246,1.332475537,1.148459118,0.994848867,1.29359088,1.210667594,0.986621476
6,7,practice,yoked,0.465218453,-0.135725588,0.680261764,1.107201908,0.699991498,0.953759445,1.395918138,1.124029876,0.992275252,1.455881622,1.234520547,0.985521357
6,8,practice,yoked,0.793104121,0.124123609,0.940776807,1.053782703,0.646462079,0.946479995,1.273467971,0.992045702,0.989160561,1.418255148,1.146631104,0.984803149
6,9,practice,yoked,0.647491534,-0.013173694,0.965906006,1.116843298,0.679002134,0.994615882,1.324345512,1.053911917,0.983898728,1.450454465,1.236117817,0.985237419
6,10,practice,yoked,0.610250283,-0.029601208,0.767387123,1.232741846,0.779065189,0.993670286,1.478585997,1.169568554,0.986433431,1.57538718,1.332678099,0.994281427
6,11,practice,yoked,0.502299953,-0.10338881,0.739852837,1.162453138,0.778364627,0.950932203,1.468031824,1.249169741,0.991942907,1.536022984,1.35547665,0.988374959
6,12,practice,yoked,0.467713016,-0.097301789,0.679681467,1.055726566,0.69463521,0.9335411,1.377548574,1.119439152,0.994085035,1.490732928,1.283741554,0.989989155
6,13,practice,yoked,0.453839702,-0.154030162,0.801221338,1.056737718,0.67726215,0.986993093,1.357865836,1.117596746,0.989755224,1.468011503,1.286466896,0.984921042
6,14,practice,yoked,0.471120845,-0.164945231,0.798565077,1.13356723,0.706139039,0.968332804,1.390363053,1.098936013,0.982998496,1.423798464,1.145978044,0.978736356
6,15,practice,yoked,0.738906927,0.095965909,0.895811432,1.137014206,0.72287279,0.991333447,1.378876465,1.105819835,0.990094337,1.506436601,1.258670788,0.982247526
6,16,practice,yoked,0.4207125,-0.171808092,0.668109343,1.072321129,0.669068648,0.944557258,1.314303748,1.040216574,0.978680376,1.404699566,1.182583504,0.978514319
6,17,practice,yoked,0.553591514,-0.069182041,0.797085268,1.118674375,0.703603701,0.954980527,1.326176381,1.054351986,0.982814918,1.444773988,1.228015247,0.986780021
6,18,practice,yoked,0.577014379,-0.037263424,0.882108445,1.099389464,0.693884525,0.987683604,1.36420824,1.084112708,0.992316339,1.400027477,1.199661785,0.981657765
6,19,practice,yoked,0.771743852,0.107263441,0.972992957,1.175562542,0.772952659,0.960629033,1.37687713,1.120082308,0.986488032,1.481269036,1.263475949,0.975584909
6,20,practice,yoked,0.590132154,-0.060816382,0.875533705,1.0823583,0.695501341,0.95412002,1.361714698,1.088667236,0.990248798,1.491163098,1.246432254,0.984198932
6,NA,post,yoked,1.534843143,1.357147923,0.996328556,1.65570243,1.526593907,0.995224936,1.764862397,1.667951839,0.981520694,1.69982866,1.632642001,0.987874259
6,NA,pre,yoked,0.83770991,0.195356126,0.987880557,0.821458785,0.49085749,0.983708478,1.273247286,1.109583638,0.989205907,1.4744668,1.395074363,0.982974558
7,1,practice,yoked,1.016929408,0.81719731,0.763453278,1.435681766,1.338390845,0.963283362,1.383583813,1.324504611,0.982429404,1.093105142,1.088699875,0.951804716
7,2,practice,yoked,0.922340589,0.685045662,0.717841343,1.567468133,1.401436046,0.993547635,1.389798551,1.26766839,0.99451939,1.044905922,1.01366057,0.944132362
7,3,practice,yoked,0.696441232,0.372247489,0.833880786,1.470556736,1.306110714,0.977805849,1.418605725,1.309621058,0.990275266,1.088238486,1.036083886,0.978231669
7,4,practice,yoked,1.013309079,0.77403867,0.747559245,1.47279296,1.355417283,0.986314015,1.343874835,1.25356097,0.994219805,0.984332093,0.907254101,0.9620065
7,5,practice,yoked,0.948164558,0.681701022,0.800626594,1.334321163,1.138321684,0.990176045,1.272506781,1.097873128,0.994529714,1.08497657,0.935437812,0.984749017
7,6,practice,yoked,1.175944715,0.926399431,0.7845188,1.805598571,1.626770117,0.982070973,1.530310049,1.40745885,0.99616325,1.214273763,1.130221928,0.988755996
7,7,practice,yoked,0.75651523,0.455433533,0.886223504,1.556093284,1.475378932,0.963554579,1.440138607,1.424871927,0.976218104,1.184202301,1.167563604,0.972975955
7,8,practice,yoked,0.540600023,0.110481593,0.875769281,1.617913324,1.463547196,0.992442312,1.407285938,1.303185111,0.992309291,1.077675532,1.000275858,0.987438985
7,9,practice,yoked,0.936471843,0.649009241,0.894896575,1.606226932,1.484140857,0.996233582,1.484571403,1.378932748,0.995773269,1.16185099,1.095723085,0.97394007
7,10,practice,yoked,1.020503893,0.725850814,0.706710757,1.706945661,1.523998,0.993261193,1.498438631,1.358129529,0.997393483,1.194491717,1.110233175,0.983113253
7,11,practice,yoked,0.678728924,0.292772371,0.863946543,1.569642698,1.387454591,0.997040966,1.493302992,1.365073111,0.996697889,1.160721387,1.038229875,0.98378636
7,12,practice,yoked,1.052947781,0.80590581,0.771417987,1.514314745,1.349992038,0.987034877,1.516108239,1.393657578,0.994784072,1.26547491,1.175192669,0.989508075
7,13,practice,yoked,0.82245273,0.450870013,0.864362957,1.604404376,1.43182525,0.992658538,1.526727778,1.385841743,0.998463024,1.183676381,1.087393724,0.997397215
7,14,practice,yoked,0.934841972,0.558542432,0.861904139,1.545481982,1.369351204,0.996063743,1.477784748,1.304221925,0.993662637,1.198380645,1.059451069,0.975709508
7,15,practice,yoked,1.003982751,0.662928389,0.905480595,1.622582155,1.473442695,0.995085861,1.515456727,1.41456128,0.99712925,1.179269423,1.109280875,0.986651726
7,16,practice,yoked,1.038777564,0.725928124,0.765313873,1.657773723,1.440288612,0.99827041,1.517157052,1.360416815,0.993006336,1.126548571,1.015071681,0.967630316
7,17,practice,yoked,1.093058802,0.787476029,0.786621028,1.535228796,1.342957773,0.995029069,1.556962225,1.447599926,0.989174778,1.237211606,1.146066071,0.992809952
7,18,practice,yoked,0.952303962,0.612003526,0.87464739,1.54043596,1.322583364,0.993335795,1.352915824,1.188520918,0.996407927,1.054098439,0.918794787,0.971524739
